Temperature,Moisture,Rainfall,PH,Nitrogen,Phosphorous,Potassium,Carbon,Soil_Acidic Soil,Soil_Alkaline Soil,Soil_Loamy Soil,Soil_Neutral Soil,Soil_Peaty Soil,Crop_Adzuki Beans,Crop_Black gram,Crop_Chickpea,Crop_Coconut,Crop_Coffee,Crop_Cotton,Crop_Ground Nut,Crop_Jute,Crop_Kidney Beans,Crop_Lentil,Crop_Moth Beans,Crop_Mung Bean,Crop_Peas,Crop_Pigeon Peas,Crop_Rubber,Crop_Sugarcane,Crop_Tea,Crop_Tobacco,Crop_apple,Crop_banana,Crop_grapes,Crop_maize,Crop_mango,Crop_millet,Crop_muskmelon,Crop_orange,Crop_papaya,Crop_pomegranate,Crop_rice,Crop_watermelon,Crop_wheat,Fertilizer_Balanced NPK Fertilizer,Fertilizer_Compost,Fertilizer_DAP,Fertilizer_General Purpose Fertilizer,Fertilizer_Gypsum,Fertilizer_Lime,Fertilizer_Muriate of Potash,Fertilizer_Organic Fertilizer,Fertilizer_Urea,Fertilizer_Water Retaining Fertilizer
22.99194088154614,0.4491774375139771,87.01057772285442,5.456757430672288,56.4441842436588,87.4986511121716,56.862964987929935,2.2999626901980466,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.963241318672463,0.5698417354166406,108.27339870243335,7.63524185748516,44.53250428095096,77.66996756759112,17.21836996130976,2.1187300651646592,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29.658391684194086,0.5919264700861845,170.2224070575706,6.760882773366815,58.07647538584256,91.33177087602274,44.23168498756007,2.340711499653695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26.0296088738684,0.671257044931093,157.92608067568275,5.392297304947461,68.85277457098526,59.12832273965751,117.68795043614858,0.9200324692634836,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32.75891815047508,0.4293451256126337,163.6685501415241,7.038565989112146,72.31275271735355,81.99017113452851,108.4571147911252,1.4533587038836997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.054701495399552,0.8179868636976174,101.65717879672356,4.398012896226412,58.08223939539737,117.40429412658554,20.751474635432388,-0.33128458161398,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21.21176773548586,0.689687553922302,142.3585949197324,7.310328369617695,64.56713072858855,121.28960977686523,72.25741953784369,1.233414212128456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19.8443750788959,0.4892818887036863,119.69089199115612,6.075840768672823,61.0194849924997,63.535118959544825,92.84061290059536,1.1548232173280637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25.468679531366902,0.5999232629572022,169.7830118343714,6.0598505293300535,66.84515736251565,53.24500987270203,117.71244831951417,1.4639957421193888,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35.40696530750291,0.7471360121974439,93.86606422387464,6.042863916538028,51.8641508287729,114.34028678016216,29.79840596367432,2.0518896598036407,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16.72865465320566,0.2071285745773292,131.3710390062085,7.511559067929946,42.87060661675238,93.02383097046432,26.11425822858994,1.428227478339703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29.073838518507028,0.6567246146746075,-54.13357596973141,7.240381463424852,65.45980086399209,7.382630513086198,69.92056166439843,2.406307360618765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30.572105839803065,0.6602522729522855,83.1633442264433,6.989532337423426,56.73827747607196,99.55790102964804,27.083694411732324,1.1163231879698878,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13.373586356359205,0.5855167398063794,11.267680919188706,5.362784133340069,64.50430514898363,80.06960191668438,91.10098073604377,2.7265516698114127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33.38895771726906,0.531964970088009,131.92678609896356,7.153376780978232,53.99284198934049,32.453989047899675,16.27098955264882,0.2918169851989518,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.04045535377222,0.5885027037061966,99.72207566369076,7.7060723562225135,76.01342813069536,16.14964185414088,82.87097812738052,2.578208940068845,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40.81238899590583,0.512865917850964,96.59803729384836,6.872599347377416,47.8083819696681,73.57784055383569,74.038321294893,1.7235176744200142,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12.730321642358806,0.274930526960957,-32.3979017919137,6.476072936031198,45.69210301676661,98.89106899858598,37.07147302606513,1.4440648768465598,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26.334581208553548,0.4068020843314816,172.8631506738662,5.807043444655206,47.00700292182857,25.01039100485793,101.5140478229034,0.3259019268381302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37.06721826164873,0.7119796265040711,207.60640398410385,6.928889072343733,68.43516683757751,76.78750901822721,60.024503587189606,1.2385974096798122,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38.28179322858312,0.67249936392832,259.8542869276003,7.578960435784473,55.98567351553016,43.94598638769641,149.43400966343273,1.1393553910802972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16.088159869713166,0.605835164854151,27.516446008077367,5.994069664683336,59.11330153819033,67.9015881130489,62.69507685465337,1.1242955331052755,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45.26601684417007,0.4311930213412762,181.47342264503268,6.038763790265956,67.18213405675345,73.16862513961904,36.56475588496183,2.842527982982095,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.70402005446195,0.5459729666308095,86.99930853519189,7.316067258902215,56.49018871904002,44.65259278868693,45.13234380432535,1.227919070446324,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18.4042590599258,0.7206553557157813,51.33756345186489,5.2144127219655125,49.2417822544244,46.732953225266606,111.7567163095482,1.213870463589965,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32.25663624744011,0.4396424774685939,47.85456890693955,6.3880763200622805,70.4287407990356,98.95394517012936,68.97129082511819,1.7986317139198096,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35.23864918332873,0.8074330663657427,149.79698991722958,5.949292985056812,59.92715002502501,77.71860867991012,66.75662013963418,1.206755337880128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42.40262577408808,0.5511232466767106,152.52119365770076,5.947952561258096,70.85498549140353,51.47570151435092,25.918342771907,2.274812127777864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
26.53763691056577,0.416625616843811,115.46038423998174,4.753877713581113,64.22544723038374,3.6045164883510097,116.79051953964752,2.509012626019349,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43.38458744333855,0.8999110984038511,226.07785143252653,5.3456125044814105,54.94532588033471,65.40340346023399,135.498096140945,2.222809235504456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32.62438098572686,0.4622285617862729,35.54654600817646,6.455828683589207,51.21250825978607,4.617206555409254,79.03535421549441,0.7670328399849726,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30.32001539878281,0.5763267519799025,225.73270656255067,5.5472618193015455,41.9139569371748,43.8562493373353,67.25193217619889,1.3594809543017867,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
13.327984616705711,0.8299201049470274,11.55857652623068,7.5848209825150095,68.75310322199847,112.59275737931765,62.84920908445414,2.031836344150401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
26.09741845343746,0.664429395726989,8.715660815790898,5.23375629748785,70.91705681227155,67.57813836678677,88.18021724808068,2.5058704045266964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25.201918945677857,0.8633599186388387,-50.62786284085958,4.795021712897967,62.08422856587632,51.74072077777884,37.25114328145019,-0.3563675883893213,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33.51287122836371,0.5502594611471452,101.1141014694923,5.098852027515262,57.759387690891245,58.360369267681605,148.28887947598068,0.6150836617887698,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33.73315872508255,0.6512663034000907,180.1993027948196,6.408641434584374,54.12033152797036,45.465542001385856,48.76104190710028,1.1342539760149366,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32.75462112175326,0.2589767798545536,131.03070194889247,5.353799563682119,66.91316719507105,43.19057499421923,141.019295840982,2.4681060569717594,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24.838020950621992,0.8021221378092033,253.82085547313108,7.245237920560125,60.13291335096399,24.380186202533345,4.6622561557278175,1.6531928313421052,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
37.6495534206961,0.7558774871107387,218.4875742081835,5.580183926071595,62.53046352844251,35.42340408971743,102.33762945401313,2.030645807061475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.133787072352936,0.5711623290215563,167.2333491554872,4.761658214149346,53.34635991800091,165.29470553018302,76.10255857510242,0.9822420640519856,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12.6208147906227,0.5950196624308962,69.39448040335984,4.68159935139037,50.62700430159589,24.39798545669744,113.18868235125764,0.1055474524674948,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20.263978422133214,0.3919813214425827,103.39685082043384,7.066595579758838,60.17924468317885,120.44297975398727,22.248571226300903,0.6193983705084211,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30.08279239119137,0.7498349055372977,65.90026812145807,6.830833723442841,84.10348833688916,42.41486938008615,86.50177144279535,2.148304265176308,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45.8065350038447,0.5677508468181222,34.40308312046581,7.1545659020845935,64.44945735595857,60.76950709249172,65.33109815815317,-0.5782650713384387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37.83760086901247,0.4906348024357436,123.84633699856832,5.698585015016279,61.78875451937519,117.08280980212452,34.55904422466095,1.059671475086153,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.168657653439745,0.7296055429817714,123.44906186816527,4.96823565555456,43.05214514150073,55.02144112443508,47.05052284340304,1.1591011493764076,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28.51114678030208,0.5932288194703099,148.01318402542597,7.297349560893586,73.93153684576238,22.541240979244208,95.27521425680716,1.7154410459359162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.46636348287305,0.6746317577773455,148.8986926573035,5.549090146249755,55.11440798042014,45.26578365809509,34.30866756746733,1.795154241433859,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.56437859030095,0.5698467204535242,240.09696118359176,5.6448807387536695,61.7375767235608,27.928077172701933,33.23764731667763,1.977337386716699,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40.9022012527799,0.6633854457169145,130.02227975049573,5.999476999452278,79.3241979507172,62.86184029951701,149.02144959660836,-0.9451089137635936,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8.733485563131712,0.4107653928217418,149.10949239384723,6.4161424867872014,52.49183276830448,94.7741243151198,61.79948943819494,0.7714261724438295,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.494658169403213,0.8100045259369189,92.12548366939546,5.225681064316457,60.13461006735572,148.75157894031673,58.22439188694946,1.669253844412618,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40.70904664982841,0.7626340928151916,208.89017782876795,6.936650940621634,59.038434404646566,17.357647476457274,67.00337880308946,1.6711434870823894,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31.18510679356348,0.6514092682924999,54.47012413918163,5.738674426519752,59.7340517293337,79.53552461530836,113.80080134705597,0.7865074039341831,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40.0045658370788,0.7502429312399357,192.69659427662413,6.641020029439935,67.17628101979255,11.199169175220987,111.53090183300492,0.9455965702930332,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
28.536090586435066,0.7883684401353381,121.08073076256731,6.098510925116442,65.80114434966602,26.39883532169345,92.81014529462117,1.400145883828428,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28.94012549123205,0.4904274407131376,132.56071263160712,5.482251103745513,57.40216473483359,63.22357602711821,77.5353294028342,2.5395232781008903,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38.31159959920056,0.6687756264035554,135.41515615129927,7.214861160754946,59.16382616370127,57.415095584700886,87.48488120319348,1.620576911220465,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21.07648395871455,0.3776276697982798,-31.88552203001855,7.676781510677489,52.90284588939109,102.46077054627708,111.69215527783528,2.2627496165929952,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35.11230337536525,0.353181129989459,98.42635553730368,6.778332949965844,60.04215294587614,37.47109800733982,99.9219972226872,1.707805832407728,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23.74504205954989,0.501400063040211,159.1839265205362,6.751911729250827,70.39173721630416,76.56325886558865,130.48837789114913,1.8294344240914004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27.73864184198554,0.2918797827218791,180.2222543417262,6.113715455625831,69.70157895310317,105.09793495529286,106.27004707358292,1.234082763614858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25.89705779343165,0.519635976560054,-1.789324359116378,6.957189185531004,45.05702670574466,63.71628311650514,41.35010614749415,0.7402557660605291,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16.311665012871813,0.7512806594757575,66.33368820406287,6.585491545128001,69.27284731774799,44.29254850250205,82.06134579140402,0.4368058412404823,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32.86796813806889,0.7505052936945273,80.02860246282906,6.162204355359326,57.33964944701967,38.72126345507321,107.836011150797,1.0013918072396222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22.338422055262733,0.6143178453081333,23.54292354189901,5.719662467581525,46.48333891395905,132.61556090246134,119.7596267801964,0.8509329205968291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
22.89361018694356,0.5577447096259142,145.66668599839866,7.589282503613485,59.886952720733234,40.26836117172512,84.62081797130094,0.9130713714407348,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.765216320130875,0.4257412442273668,119.1615482709588,6.938071527712599,61.11424753830885,99.51728266475476,98.90939557215069,2.110824109438439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19.36435133577433,0.6282169409480554,292.14161666334263,6.82032945022154,60.26648237293536,106.37375138577268,54.81494883130986,1.1129840836380938,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31.66086401241866,0.3988842929782143,240.95973574217243,7.9773406320016305,53.58534516697952,92.98932114145256,43.14934642572017,3.1673915098155527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
37.89351474576672,0.7565303387383321,92.18571738001108,6.386032170130939,75.91798860976417,74.99851943863747,63.22374684808804,1.2970011452491028,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27.05381923511505,0.4738469822788836,-28.982681772402188,6.046051584496467,59.469285936214206,18.14599655182503,43.479729383240496,1.136664615465575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
32.132304628667946,0.6361361165047311,100.13203945904584,6.018214657330115,63.885634640250814,38.36900919071226,86.2631581520096,2.5827001505017435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31.50099233842242,0.8303876328684408,138.75872924986885,6.919547938172154,67.0062673317644,87.1431850837152,92.58190591040936,2.5383321869690247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
38.01880908611366,0.5508297746850399,197.93896347804372,7.415911484996535,50.26043622578857,126.10124595201876,50.78339488541184,1.4065185722591642,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26.49072580780902,0.3523316642448415,102.07635320185042,6.024716052622081,62.98123605952093,50.82368873844895,50.0550462321553,1.4441745977243472,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27.73882567295034,0.4445798697598451,203.32621293859324,6.076782104352309,60.8988450928547,37.31008446311538,23.81259478033047,2.337904259785482,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31.22386865353705,0.769075620488882,64.19332675712315,6.596819378515852,70.35258605750258,112.78797856506088,46.94660781695202,0.8656375715081213,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12.85245334035618,0.7609362068474835,133.28397962559023,7.459430034627573,46.10162419142984,60.34874102824884,56.92093279687909,1.4660075509021944,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19.887514431343845,0.4662086068183684,179.51952666006622,5.975161394911237,61.124458737173846,36.70692115433883,87.04768905581318,1.7978959710022209,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42.812462036423526,0.4993291635463508,190.01109807247911,7.183493174176911,59.58486236004588,25.505712475981696,56.61195081511657,1.9754248770477107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.6924495097687,0.50662295784674,74.59585630834059,5.299558578656018,67.1004638259352,64.69694545516542,57.02999504523852,1.502719847316716,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28.306025625610246,0.658335022195576,41.881607315225125,6.062173180803673,43.608609820380806,159.16556041356458,53.25553478046579,2.867434833246791,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28.98717046154713,0.5494748931465024,159.16445923197972,7.010054609868357,72.83905344914068,86.60849771738519,76.83386911165306,3.4691115044610537,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
